Record Type,Constituent ID,Type,Text
1E,44247602,HOME,19365271414
1E,44247602,EMAIL,fakeporteremail88495204@indigov.us
1E,44247608,HOME,17629258974
1E,44247608,EMAIL,fakeporteremail88495216@indigov.us
1E,44247609,WORK,19176283148
1E,44247609,EMAIL,fakeporteremail88495218@indigov.us
1E,44247676,HOME,18425176577
1E,44247676,EMAIL,fakeporteremail88495352@indigov.us
1E,44247881,HOME,17671976684
1E,44247881,CELL,18883839272
1E,44247891,HOME,18846821362
1E,44247891,EMAIL,fakeporteremail88495782@indigov.us
1E,44248130,CELL,11151747529
1E,44248198,WORK,18161888145
1E,44248198,OTHER,12269494134
1E,44248198,EMAIL,fakeporteremail88496396@indigov.us
1E,44248203,HOME,14285467531
1E,44248203,EMAIL,fakeporteremail88496406@indigov.us
1E,44310747,EMAIL,fakeporteremail88621494@indigov.us
1E,44310920,HOME,19768712948
1E,44310920,EMAIL,fakeporteremail88621840@indigov.us
1E,44310974,HOME,19698983883
1E,44310974,EMAIL,fakeporteremail88621948@indigov.us
1E,44311073,HOME,11937849868
1E,44311073,EMAIL,fakeporteremail88622146@indigov.us
1E,44311083,HOME,19429929929
1E,44311083,EMAIL,fakeporteremail88622166@indigov.us
1E,44311124,HOME,12926495781
1E,44311124,EMAIL,fakeporteremail88622248@indigov.us
1E,44311250,HOME,19426642739
1E,44311250,EMAIL,fakeporteremail88622500@indigov.us
1E,44311266,HOME,12897349585
1E,44311266,EMAIL,fakeporteremail88622532@indigov.us
1E,44311286,HOME,13483923975
1E,44311286,EMAIL,fakeporteremail88622572@indigov.us
1E,44311322,HOME,18866184464
1E,44311322,EMAIL,fakeporteremail88622644@indigov.us
1E,44311423,HOME,19767642943
1E,44311513,HOME,15312974887
1E,44311513,EMAIL,fakeporteremail88623026@indigov.us
1E,44311517,HOME,13988319351
1E,44311517,EMAIL,fakeporteremail88623034@indigov.us
1E,44311550,HOME,17993458978
1E,44311575,HOME,14624596782
1E,44311575,EMAIL,fakeporteremail88623150@indigov.us
1E,44311707,HOME,19342684115
1E,44311758,HOME,14118653252
1E,44311758,EMAIL,fakeporteremail88623516@indigov.us
1E,44311883,HOME,13745794334
1E,44311883,EMAIL,fakeporteremail88623766@indigov.us
1E,44311904,HOME,16897622392
1E,44311904,EMAIL,fakeporteremail88623808@indigov.us
1E,44311925,HOME,18719472465
1E,44311925,EMAIL,fakeporteremail88623850@indigov.us
1E,44311927,HOME,16646334396
1E,44311927,EMAIL,fakeporteremail88623854@indigov.us
1E,44312045,HOME,17915976795
1E,44312045,EMAIL,fakeporteremail88624090@indigov.us
1E,44312087,HOME,14748558141
1E,44312087,EMAIL,fakeporteremail88624174@indigov.us
1E,44312112,HOME,18398988859
1E,44312112,EMAIL,fakeporteremail88624224@indigov.us
1E,44312151,HOME,14583395211
1E,44312151,EMAIL,fakeporteremail88624302@indigov.us
1E,44312220,HOME,19671451339
1E,44312220,OTHER,13279358949
1E,44312220,EMAIL,fakeporteremail88624440@indigov.us
1E,44312403,HOME,15774311235
1E,44312403,EMAIL,fakeporteremail88624806@indigov.us
1E,44312426,HOME,17184415772
1E,44312426,EMAIL,fakeporteremail88624852@indigov.us
1E,44312486,HOME,15326639425
1E,44312486,EMAIL,fakeporteremail88624972@indigov.us
1E,44312488,HOME,11289729847
1E,44312488,EMAIL,fakeporteremail88624976@indigov.us
1E,44312614,HOME,12763143179
1E,44312614,EMAIL,fakeporteremail88625228@indigov.us
1E,44312741,HOME,17362879342
1E,44312741,EMAIL,fakeporteremail88625482@indigov.us
1E,44312841,HOME,15751947744
1E,44312841,OTHER,16248611734
1E,44312841,EMAIL,fakeporteremail88625682@indigov.us
1E,44312961,HOME,12838779699
1E,44312961,EMAIL,fakeporteremail88625922@indigov.us
1E,44312969,HOME,14151476397
1E,44312969,EMAIL,fakeporteremail88625938@indigov.us
1E,44313074,HOME,13961722425
1E,44313074,OTHER,11959756872
1E,44313074,EMAIL,fakeporteremail88626148@indigov.us
1E,44313144,HOME,17891871515
1E,44313144,OTHER,19271576159
1E,44313144,EMAIL,fakeporteremail88626288@indigov.us
1E,44313146,HOME,16995297725
1E,44313246,HOME,16623269349
1E,44313246,EMAIL,fakeporteremail88626492@indigov.us
1E,44313317,HOME,19733298765
1E,44313317,EMAIL,fakeporteremail88626634@indigov.us
1E,44313455,HOME,14318529187
1E,44313455,EMAIL,fakeporteremail88626910@indigov.us
1E,44313525,HOME,11335399557
1E,44313525,EMAIL,fakeporteremail88627050@indigov.us
1E,44313689,HOME,15773582419
1E,44313689,EMAIL,fakeporteremail88627378@indigov.us
1E,44313716,HOME,15967489137
1E,44313716,EMAIL,fakeporteremail88627432@indigov.us
1E,44313722,HOME,16479277813
1E,44313722,EMAIL,fakeporteremail88627444@indigov.us
1E,44313745,HOME,15281237528
1E,44313745,EMAIL,fakeporteremail88627490@indigov.us
1E,44313807,HOME,19654394237
1E,44313807,EMAIL,fakeporteremail88627614@indigov.us
1E,44313851,HOME,14612654114
1E,44313851,EMAIL,fakeporteremail88627702@indigov.us
1E,44313869,HOME,16586249998
1E,44313869,EMAIL,fakeporteremail88627738@indigov.us
1E,44313977,HOME,11388742113
1E,44314066,HOME,13527853699
1E,44314066,EMAIL,fakeporteremail88628132@indigov.us
1E,44314252,HOME,12211338421
1E,44314252,EMAIL,fakeporteremail88628504@indigov.us
1E,44314253,HOME,14527971532
1E,44314253,EMAIL,fakeporteremail88628506@indigov.us
1E,44314321,HOME,12984227718
1E,44314321,EMAIL,fakeporteremail88628642@indigov.us
1E,44314412,HOME,14386541172
1E,44314412,EMAIL,fakeporteremail88628824@indigov.us
1E,44314631,HOME,14366834689
1E,44314631,EMAIL,fakeporteremail88629262@indigov.us
1E,44314748,HOME,13595926939
1E,44314748,OTHER,12167781762
1E,44314748,EMAIL,fakeporteremail88629496@indigov.us
1E,44314889,HOME,17274225636
1E,44314889,EMAIL,fakeporteremail88629778@indigov.us
1E,44314980,HOME,15923353377
1E,44314980,EMAIL,fakeporteremail88629960@indigov.us
1E,44314989,HOME,19869816347
1E,44314989,EMAIL,fakeporteremail88629978@indigov.us
1E,44315123,HOME,11767457415
1E,44315123,EMAIL,fakeporteremail88630246@indigov.us
1E,44315144,HOME,14226317618
1E,44315144,EMAIL,fakeporteremail88630288@indigov.us
1E,44315164,HOME,17365752144
1E,44315164,EMAIL,fakeporteremail88630328@indigov.us
1E,44315184,HOME,19517492139
1E,44315184,EMAIL,fakeporteremail88630368@indigov.us
1E,44315195,HOME,13923877157
1E,44315195,EMAIL,fakeporteremail88630390@indigov.us
1E,44315242,HOME,13466728883
1E,44315242,EMAIL,fakeporteremail88630484@indigov.us
1E,44315287,HOME,12224774177
1E,44315287,EMAIL,fakeporteremail88630574@indigov.us
1E,44315300,HOME,14353255289
1E,44315300,OTHER,19163579798
1E,44315300,EMAIL,fakeporteremail88630600@indigov.us
1E,44315390,HOME,13589631241
1E,44315390,EMAIL,fakeporteremail88630780@indigov.us
1E,44315404,HOME,12958977545
1E,44315404,EMAIL,fakeporteremail88630808@indigov.us
1E,44315415,HOME,13199978262
1E,44315415,EMAIL,fakeporteremail88630830@indigov.us
1E,44315453,HOME,19242138249
1E,44315453,EMAIL,fakeporteremail88630906@indigov.us
1E,44315470,HOME,11976311494
1E,44315470,EMAIL,fakeporteremail88630940@indigov.us
1E,44315559,HOME,16297285462
1E,44315559,EMAIL,fakeporteremail88631118@indigov.us
1E,44315673,HOME,18713648484
1E,44315673,EMAIL,fakeporteremail88631346@indigov.us
1E,44315711,HOME,19984471498
1E,44315711,EMAIL,fakeporteremail88631422@indigov.us
1E,44315792,HOME,18819248968
1E,44315792,EMAIL,fakeporteremail88631584@indigov.us
1E,44315897,HOME,11285158311
1E,44315897,EMAIL,fakeporteremail88631794@indigov.us
1E,44315930,HOME,13458625543
1E,44315930,EMAIL,fakeporteremail88631860@indigov.us
1E,44315956,HOME,11691114243
1E,44315956,EMAIL,fakeporteremail88631912@indigov.us
1E,44315980,HOME,15329232463
1E,44315980,EMAIL,fakeporteremail88631960@indigov.us
1E,44315981,HOME,11886781733
1E,44315981,EMAIL,fakeporteremail88631962@indigov.us
1E,44316040,HOME,13117818173
1E,44316040,EMAIL,fakeporteremail88632080@indigov.us
1E,44316067,HOME,13269868239
1E,44316067,EMAIL,fakeporteremail88632134@indigov.us
1E,44316210,HOME,18818297952
1E,44316210,EMAIL,fakeporteremail88632420@indigov.us
1E,44316330,HOME,17997933558
1E,44316330,EMAIL,fakeporteremail88632660@indigov.us
1E,44316693,HOME,16463941214
1E,44316693,EMAIL,fakeporteremail88633386@indigov.us
1E,44316704,HOME,16415419541
1E,44316704,EMAIL,fakeporteremail88633408@indigov.us
1E,44316706,HOME,13344649433
1E,44316706,OTHER,16777847347
1E,44316706,EMAIL,fakeporteremail88633412@indigov.us
1E,44316802,HOME,16783825516
1E,44316802,EMAIL,fakeporteremail88633604@indigov.us
1E,44316879,HOME,14844247354
1E,44316879,EMAIL,fakeporteremail88633758@indigov.us
1E,44316899,HOME,16853493845
1E,44316899,EMAIL,fakeporteremail88633798@indigov.us
1E,44316994,HOME,16686283365
1E,44316994,EMAIL,fakeporteremail88633988@indigov.us
1E,44317006,HOME,16349792472
1E,44317006,EMAIL,fakeporteremail88634012@indigov.us
1E,44317067,HOME,17827972946
1E,44317067,EMAIL,fakeporteremail88634134@indigov.us
1E,44317213,HOME,18667413734
1E,44317213,EMAIL,fakeporteremail88634426@indigov.us
1E,44317231,HOME,17114867538
1E,44317231,EMAIL,fakeporteremail88634462@indigov.us
1E,44317253,HOME,17319479453
1E,44317253,EMAIL,fakeporteremail88634506@indigov.us
1E,44317330,EMAIL,fakeporteremail88634660@indigov.us
1E,44317340,HOME,16441832413
1E,44317340,EMAIL,fakeporteremail88634680@indigov.us
1E,44317579,HOME,17399381152
1E,44317579,EMAIL,fakeporteremail88635158@indigov.us
1E,44317700,HOME,14274982354
1E,44317700,EMAIL,fakeporteremail88635400@indigov.us
1E,44317732,HOME,16189692589
1E,44317732,EMAIL,fakeporteremail88635464@indigov.us
1E,44317735,HOME,16585245378
1E,44317735,EMAIL,fakeporteremail88635470@indigov.us
1E,44317819,HOME,18124583794
1E,44317819,EMAIL,fakeporteremail88635638@indigov.us
1E,44317820,HOME,11582869325
1E,44317820,EMAIL,fakeporteremail88635640@indigov.us
1E,44317907,HOME,16261136149
1E,44317907,EMAIL,fakeporteremail88635814@indigov.us
1E,44317961,HOME,12643216689
1E,44317961,EMAIL,fakeporteremail88635922@indigov.us
1E,44318201,HOME,16968697186
1E,44318311,HOME,15729215819
1E,44318311,CELL,18282899117
1E,44318311,EMAIL,fakeporteremail88636622@indigov.us
1E,44318346,HOME,17951215315
1E,44318355,HOME,14761544181
1E,44318355,EMAIL,fakeporteremail88636710@indigov.us
1E,44318408,HOME,17149419136
1E,44318408,EMAIL,fakeporteremail88636816@indigov.us
1E,44318622,HOME,15492662146
1E,44318622,EMAIL,fakeporteremail88637244@indigov.us
1E,44318750,HOME,16369879728
1E,44318750,EMAIL,fakeporteremail88637500@indigov.us
1E,44318767,HOME,12369113167
1E,44318767,EMAIL,fakeporteremail88637534@indigov.us
1E,44318820,HOME,14573427977
1E,44318820,EMAIL,fakeporteremail88637640@indigov.us
1E,44318988,HOME,13965222476
1E,44318988,EMAIL,fakeporteremail88637976@indigov.us
1E,44319025,WORK,19747342361
1E,44319025,EMAIL,fakeporteremail88638050@indigov.us
1E,44319160,HOME,19851653773
1E,44319160,EMAIL,fakeporteremail88638320@indigov.us
1E,44319193,HOME,13968936239
1E,44319193,EMAIL,fakeporteremail88638386@indigov.us
1E,44319435,HOME,11238961615
1E,44319435,EMAIL,fakeporteremail88638870@indigov.us
1E,44319493,HOME,16416199579
1E,44319573,HOME,12984385248
1E,44319573,EMAIL,fakeporteremail88639146@indigov.us
1E,44319675,HOME,11873367239
1E,44319675,EMAIL,fakeporteremail88639350@indigov.us
1E,44319793,HOME,17987736181
1E,44319793,EMAIL,fakeporteremail88639586@indigov.us
1E,44319856,EMAIL,fakeporteremail88639712@indigov.us
1E,44319877,HOME,14461554448
1E,44320099,HOME,11921683959
1E,44320099,EMAIL,fakeporteremail88640198@indigov.us
1E,44320120,HOME,15791146485
1E,44320120,EMAIL,fakeporteremail88640240@indigov.us
1E,44320180,HOME,13297644933
1E,44320180,EMAIL,fakeporteremail88640360@indigov.us
1E,44320247,HOME,18546272536
1E,44320247,EMAIL,fakeporteremail88640494@indigov.us
1E,44320522,HOME,13683457994
1E,44320522,EMAIL,fakeporteremail88641044@indigov.us
1E,44320596,HOME,12262982143
1E,44320596,EMAIL,fakeporteremail88641192@indigov.us
1E,44320650,HOME,19499289627
1E,44320650,EMAIL,fakeporteremail88641300@indigov.us
1E,44320722,HOME,13175381717
1E,44320722,EMAIL,fakeporteremail88641444@indigov.us
1E,44320925,HOME,15615812437
1E,44320925,EMAIL,fakeporteremail88641850@indigov.us
1E,44320941,HOME,17912557156
1E,44320941,EMAIL,fakeporteremail88641882@indigov.us
1E,44321024,HOME,19393821844
1E,44321024,EMAIL,fakeporteremail88642048@indigov.us
1E,44321042,HOME,19417598963
1E,44321042,EMAIL,fakeporteremail88642084@indigov.us
1E,44321078,HOME,19573347863
1E,44321078,OTHER,14944184992
1E,44321078,EMAIL,fakeporteremail88642156@indigov.us
1E,44321089,HOME,14624712997
1E,44321089,EMAIL,fakeporteremail88642178@indigov.us
1E,44321155,HOME,17453153292
1E,44321155,EMAIL,fakeporteremail88642310@indigov.us
1E,44321203,HOME,12399767339
1E,44321203,OTHER,19113833124
1E,44321203,EMAIL,fakeporteremail88642406@indigov.us
1E,44321535,HOME,19834354218
1E,44321535,OTHER,19744515447
1E,44321540,HOME,19541664584
1E,44321540,EMAIL,fakeporteremail88643080@indigov.us
1E,44321730,EMAIL,fakeporteremail88643460@indigov.us
1E,44321746,HOME,17262277998
1E,44321746,EMAIL,fakeporteremail88643492@indigov.us
1E,44321827,HOME,14379151542
1E,44321827,EMAIL,fakeporteremail88643654@indigov.us
1E,44321830,HOME,15865662141
1E,44321830,EMAIL,fakeporteremail88643660@indigov.us
1E,44321897,HOME,19495962957
1E,44321899,HOME,12155625697
1E,44321899,EMAIL,fakeporteremail88643798@indigov.us
1E,44321980,HOME,12618757885
1E,44321980,EMAIL,fakeporteremail88643960@indigov.us
1E,44322015,HOME,12215479816
1E,44322015,EMAIL,fakeporteremail88644030@indigov.us
1E,44322051,CELL,19725535512
1E,44322083,HOME,14256957192
1E,44322083,EMAIL,fakeporteremail88644166@indigov.us
1E,44322094,HOME,13833934161
1E,44322094,EMAIL,fakeporteremail88644188@indigov.us
1E,44322097,HOME,17779148767
1E,44322097,EMAIL,fakeporteremail88644194@indigov.us
1E,44322175,HOME,15376314475
1E,44322175,EMAIL,fakeporteremail88644350@indigov.us
1E,44322193,HOME,13987435475
1E,44322193,EMAIL,fakeporteremail88644386@indigov.us
1E,44322367,HOME,18727289223
1E,44322367,EMAIL,fakeporteremail88644734@indigov.us
1E,44322447,HOME,12669642798
1E,44323082,HOME,17826286353
1E,44323082,EMAIL,fakeporteremail88646164@indigov.us
1E,44323116,HOME,18693111711
1E,44323159,HOME,18952855158
1E,44323159,CELL,11632728424
1E,44323177,HOME,15757476919
1E,44323177,OTHER,15144538455
1E,44323177,EMAIL,fakeporteremail88646354@indigov.us
1E,44323219,WORK,19935257587
1E,44323235,EMAIL,fakeporteremail88646470@indigov.us
1E,44323243,HOME,18537999728
1E,44323243,EMAIL,fakeporteremail88646486@indigov.us
1E,44323254,HOME,17521882137
1E,44323254,EMAIL,fakeporteremail88646508@indigov.us
1E,44323270,HOME,12631243257
1E,44323270,OTHER,18897441855
1E,44323270,EMAIL,fakeporteremail88646540@indigov.us
1E,44323383,HOME,16554482881
1E,44323383,EMAIL,fakeporteremail88646766@indigov.us
1E,44323388,HOME,12551937143
1E,44323388,EMAIL,fakeporteremail88646776@indigov.us
1E,44323391,HOME,14899231762
1E,44323391,EMAIL,fakeporteremail88646782@indigov.us
1E,44323442,EMAIL,fakeporteremail88646884@indigov.us
1E,44323448,HOME,13578745194
1E,44323448,EMAIL,fakeporteremail88646896@indigov.us
1E,44323469,HOME,11734957541
1E,44323469,EMAIL,fakeporteremail88646938@indigov.us
1E,44323473,HOME,13785371774
1E,44323473,EMAIL,fakeporteremail88646946@indigov.us
1E,44323523,HOME,14999169737
1E,44323523,CELL,19488499313
1E,44323523,EMAIL,fakeporteremail88647046@indigov.us
1E,44323529,HOME,12484931921
1E,44323529,EMAIL,fakeporteremail88647058@indigov.us
1E,44323552,HOME,16184124591
1E,44323552,EMAIL,fakeporteremail88647104@indigov.us
1E,44323572,HOME,13993868269
1E,44323572,EMAIL,fakeporteremail88647144@indigov.us
1E,44323573,HOME,19576128648
1E,44323573,EMAIL,fakeporteremail88647146@indigov.us
1E,44323588,HOME,11994525232
1E,44323588,EMAIL,fakeporteremail88647176@indigov.us
1E,44323614,HOME,12757332317
1E,44323614,EMAIL,fakeporteremail88647228@indigov.us
1E,44323659,HOME,16184332165
1E,44323659,EMAIL,fakeporteremail88647318@indigov.us
1E,44323680,HOME,12864393364
1E,44323680,EMAIL,fakeporteremail88647360@indigov.us
1E,44323710,HOME,14911247758
1E,44323710,EMAIL,fakeporteremail88647420@indigov.us
1E,44323720,HOME,19197649289
1E,44323720,EMAIL,fakeporteremail88647440@indigov.us
1E,44323722,HOME,17551399825
1E,44323722,EMAIL,fakeporteremail88647444@indigov.us
1E,44323759,HOME,17793646395
1E,44323759,EMAIL,fakeporteremail88647518@indigov.us
1E,44323863,HOME,18299394744
1E,44323863,EMAIL,fakeporteremail88647726@indigov.us
1E,44323892,HOME,15272425877
1E,44323892,EMAIL,fakeporteremail88647784@indigov.us
1E,44323899,HOME,14633513186
1E,44323899,EMAIL,fakeporteremail88647798@indigov.us
1E,44323914,HOME,12849563513
1E,44323914,EMAIL,fakeporteremail88647828@indigov.us
1E,44323923,HOME,19314418237
1E,44323923,EMAIL,fakeporteremail88647846@indigov.us
1E,44323940,HOME,15975872897
1E,44323940,EMAIL,fakeporteremail88647880@indigov.us
1E,44323943,HOME,14225976466
1E,44323943,EMAIL,fakeporteremail88647886@indigov.us
1E,44329306,EMAIL,fakeporteremail88658612@indigov.us
1E,44334815,HOME,17817673311
1E,44334815,EMAIL,fakeporteremail88669630@indigov.us
1E,44340053,HOME,11663362739
1E,44340053,EMAIL,fakeporteremail88680106@indigov.us
1E,44340249,HOME,13628481634
1E,44340249,EMAIL,fakeporteremail88680498@indigov.us
1E,44348083,HOME,14378182781
1E,44348083,EMAIL,fakeporteremail88696166@indigov.us
1E,44351416,EMAIL,fakeporteremail88702832@indigov.us
1E,44352950,HOME,17644137277
1E,44352950,EMAIL,fakeporteremail88705900@indigov.us
1E,44365133,HOME,11365319424
1E,44365133,OTHER,12636966383
1E,44365133,EMAIL,fakeporteremail88730266@indigov.us
1E,44367193,HOME,16689841816
1E,44367193,EMAIL,fakeporteremail88734386@indigov.us
1E,44368458,HOME,15541386784
1E,44368458,OTHER,18337896957
1E,44368458,EMAIL,fakeporteremail88736916@indigov.us
1E,44370381,HOME,18379446587
1E,44370381,EMAIL,fakeporteremail88740762@indigov.us
1E,44373711,HOME,13964774613
1E,44373711,EMAIL,fakeporteremail88747422@indigov.us
1E,44377337,HOME,18416891925
1E,44377337,EMAIL,fakeporteremail88754674@indigov.us
1E,44377370,HOME,15584636782
1E,44377370,EMAIL,fakeporteremail88754740@indigov.us
1E,44377412,HOME,11986113111
1E,44377412,EMAIL,fakeporteremail88754824@indigov.us
1E,44378146,HOME,19526175137
1E,44378146,EMAIL,fakeporteremail88756292@indigov.us
1E,44388704,HOME,14832971842
1E,44388704,EMAIL,fakeporteremail88777408@indigov.us
1E,44389848,HOME,19581364819
1E,44389848,EMAIL,fakeporteremail88779696@indigov.us
1E,44390933,HOME,14939598234
1E,44390933,EMAIL,fakeporteremail88781866@indigov.us
1E,44392160,HOME,18471793494
1E,44393937,HOME,19483199593
1E,44393937,EMAIL,fakeporteremail88787874@indigov.us
1E,44395234,HOME,14374495312
1E,44395234,EMAIL,fakeporteremail88790468@indigov.us
1E,44397145,HOME,13158899368
1E,44397145,EMAIL,fakeporteremail88794290@indigov.us
1E,44399559,HOME,13466269876
1E,44399559,EMAIL,fakeporteremail88799118@indigov.us
1E,44410837,HOME,16355586294
1E,44410837,EMAIL,fakeporteremail88821674@indigov.us
1E,44418592,HOME,12491154872
1E,44418592,EMAIL,fakeporteremail88837184@indigov.us
1E,44423954,HOME,16119961336
1E,44423954,EMAIL,fakeporteremail88847908@indigov.us
1E,44428040,HOME,17742613442
1E,44428040,EMAIL,fakeporteremail88856080@indigov.us
1E,44432049,EMAIL,fakeporteremail88864098@indigov.us
1E,44433780,HOME,19644991499
1E,44433780,EMAIL,fakeporteremail88867560@indigov.us
1E,44435687,HOME,17282537853
1E,44437219,HOME,14841495478
1E,44439978,HOME,19935263511
1E,44439978,EMAIL,fakeporteremail88879956@indigov.us
1E,44461478,HOME,16384441272
1E,44461478,EMAIL,fakeporteremail88922956@indigov.us
1E,44470685,HOME,11894872619
1E,44470685,EMAIL,fakeporteremail88941370@indigov.us
1E,44472374,HOME,14965433848
1E,44472374,EMAIL,fakeporteremail88944748@indigov.us
1E,44472508,HOME,15317663146
1E,44472508,OTHER,11182681789
1E,44472508,EMAIL,fakeporteremail88945016@indigov.us
1E,44472614,HOME,12112149827
1E,44472614,EMAIL,fakeporteremail88945228@indigov.us
1E,44472690,HOME,11769473894
1E,44472690,EMAIL,fakeporteremail88945380@indigov.us
1E,44472704,HOME,19519655115
1E,44472724,HOME,13636879744
1E,44472724,EMAIL,fakeporteremail88646354@indigov.us
1E,44472768,HOME,15354674571
1E,44472768,EMAIL,fakeporteremail88945536@indigov.us
1E,44472834,HOME,17757265219
1E,44472834,EMAIL,fakeporteremail88945668@indigov.us
1E,44472898,HOME,12765338448
1E,44472898,EMAIL,fakeporteremail88945796@indigov.us
1E,44472980,HOME,19778677457
1E,44472980,EMAIL,fakeporteremail88945960@indigov.us
1E,44473010,HOME,11891127166
1E,44473010,EMAIL,fakeporteremail88946020@indigov.us
1E,44473295,HOME,11284316154
1E,44473295,EMAIL,fakeporteremail88946590@indigov.us
1E,44473306,HOME,15699748128
1E,44473397,HOME,11918474591
